Symbol,baseMean,log2FoldChange,padj
CG16710,47.09592054515483,2.1536882711271907,3.0626186267604075e-13
CG43236,88.66583796916501,3.939257410679425,3.087758196632158e-13
CG32814,166.91718528755007,1.4080725800708542,4.199146923564481e-13
CG5639,164.63599427705333,1.258110045189359,4.842822317524047e-13
CG9733,115.24634751873074,8.970335846370595,4.949860089274655e-13
Ace,33.8478434720247,2.7344765992783997,5.67297022135999e-13
Lfg,117.30658363778335,1.2071552582663132,7.649201625599804e-13
CG43102,41.78518023130727,2.199653734872435,7.90850212265712e-13
CG18754,26.413832623441554,4.293486371068028,1.0876605409698911e-12
NT5E-2,45.275620088163755,3.26830237598819,1.3828433755861442e-12
sls,46.950254963580115,1.9726531212042409,1.5632213778394643e-12
PGRP-SD,246.87101325134637,1.1971681250653958,1.7495309692506148e-12
grass,325.9899975698943,1.0380944568493329,1.7841887570191723e-12
CG42342,56.00380393773178,1.8961506275404414,1.942270098193581e-12
CG14556,34.66829184332171,2.9412669782593728,2.3744969446520523e-12
CG15611,155.52364893189616,1.365381714543689,3.778162270047812e-12
CG30440,49.43684918806429,2.348188398963033,4.886618124538152e-12
Npc2b,189.14932718105158,1.0660285351257308,5.262254462037742e-12
CG9452,24.19088574867052,4.111057067766819,5.543974412875382e-12
crb,129.14128360240161,1.096547778183064,6.119699141642159e-12
beat-IIIc,70.492642393247,8.577728532327576,7.599489941462097e-12
Dro,44.47769518637096,4.907964256357916,1.2019365705807559e-11
RhoGAP1A,33.20666182219726,2.9920868113803647,1.7953494552884682e-11
CG3117,28.994078345217776,4.8975015508453765,1.9343202968410482e-11
chrb,502.60246532946695,1.0274090583021107,2.7138037796314856e-11
CG7860,33.009909277141475,2.715981999005512,3.1662477100267227e-11
Toll-7,37.05098947120344,2.1804104833707103,3.910036520514317e-11
kon,29.490621568377087,2.8373619157992893,4.562990836335757e-11
Ekar,91.77121564011179,1.4204113052759313,6.085226257777674e-11
CG34325,22.44092493222725,3.001599079090728,6.326611689202357e-11
CG32373,46.20540457539633,3.0911180005963548,6.333446289138921e-11
axed,41.89785799816157,2.0686624953289403,6.736463243248769e-11
CG32091,36.36713229530808,2.417138918564848,7.825559868641922e-11
