Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
CG7763,10.349480901974648,2.2834402973092005,0.659047350285822,3.464759089493185,5.30706659665653e-4,0.002380661829563807,13.811313485255276,11.467382643357475,17.73537036018179,12.692531574500547,14.223876873290278,14.321295676870243,6.898994725917681,1.9945627783985407,0
GLaz,501.6571729162638,0.32920694974318876,0.09505438248122332,3.4633537260443417,5.334865664191234e-4,0.002391734602532368,432.2128690679886,430.54809379151243,424.5404279968516,583.8564524270251,585.0754687213401,627.2727506469166,515.1249395351869,486.6733179292439,429.6102361303087
CG44532,47.04861185586383,-0.8085175574344017,0.2334555617491364,-3.463261065089586,5.33670332207212e-4,0.002391734602532368,30.0599175855556,26.062233280357898,28.81997683529541,41.9829890541172,38.87859678699343,42.009133985486045,80.48827180237294,77.78794835754309,57.34843901505291
dl,2691.477862703119,0.294542585352381,0.08508666040034314,3.4616775880792843,5.368198243780106e-4,0.0024047337030810886,3449.5786504937587,3421.449985045385,3594.7378798793466,2482.854445688838,2405.7317085024956,2690.4940811613565,1996.109140698849,2279.785255709532,1902.55961714851
Toll-7,37.05098947120344,1.1420784457714082,0.3300258142124562,3.4605730721300123,5.390269198678147e-4,0.002413501155346942,60.93226537612622,64.63433853528758,69.8330207932158,24.408714566347207,38.87859678699343,31.506850489114534,17.2474868147942,15.956502227188325,10.061129651763668
CG14882,727.1762613526099,-0.3034649904136894,0.0877072083673454,-3.4599777608093794,5.402200024072196e-4,0.0024154836959485774,615.0096651963672,607.7712800979461,560.8810876407491,686.3730536056835,726.3659789960236,717.9742899337615,896.8693143692984,930.4635361229192,802.8781462107407
or,1120.2665050646945,-0.30064476708228305,0.08689053842587134,-3.4600403280821097,5.400944937201481e-4,0.0024154836959485774,989.5399897082898,1006.0022046218148,956.6015388023053,963.6560510793877,1126.53104836459,1103.6945201641333,1406.2450916328871,1277.5174595642652,1252.6106416445768
CG13005,70.26875912709912,-0.6721796695468583,0.1942593390115762,-3.4602180413411276,5.397381526621479e-4,0.0024154836959485774,62.55712578615625,55.25193455435874,68.72456014570443,56.62821779392552,62.585058242477224,52.511417481857556,98.88559107148676,89.75532502793433,85.51960203999118
Cyp9h1,24.778370189112323,1.504450059673225,0.4350599000445351,3.4580297092865178,5.441413755913207e-4,0.0024318914416756013,50.370672710931004,47.95450923585853,36.579201367874944,18.550623070423878,18.016910706167685,28.642591353740485,6.898994725917681,11.967376670391245,4.024451860705468
BtbVII,4823.426408065504,0.1791504313780769,0.0518159749412889,3.4574362748373795,5.453412019508293e-4,0.0024361264238858043,5253.9861358321095,4965.376684573786,5142.148943805208,5035.029640746102,4941.374825781043,4917.932935437241,4393.509807955243,4402.997333314778,4358.481365144022
Npc2a,1248.081424536293,-0.5371358584503253,0.15537754359177497,-3.456972262745689,5.462810741973589e-4,0.002439196770503048,1338.8849778647468,1248.9022187947503,1135.0637030516345,1079.8415324152004,1079.1181254536225,905.1058867781993,1400.4959293612892,1156.8464114711537,1888.4740356360408
mRpL4,609.6908838580446,-0.3854506738670084,0.1115142908490857,-3.4565136982186946,5.472113945783407e-4,0.0024422216491855895,602.823212121142,538.9669842378013,508.7834372077151,541.873463372908,602.1441209692885,519.3856565478275,730.1436084929545,644.2437774227286,798.8536943500353
Ca-alpha1T,5.122785865895198,-3.2347047151256665,0.9361201639779708,-3.4554374957377663,5.494005578746658e-4,0.0024497973626490146,4.062151025075081,0,2.2169212950227237,1.9526971653077765,0.948258458219352,0.9547530451246828,6.898994725917681,11.967376670391245,17.10392040799824
Pfdn6,2795.6263923571637,-0.26432962651539693,0.07649688693798534,-3.455429849448439,5.49416140763902e-4,0.0024497973626490146,2748.4513835658,2629.1580933225046,2590.4725332340527,2520.9320404123396,2736.6739104210496,2552.0548896182772,3350.6117718873534,2882.1432147858914,3150.139693967205
Mes2,6734.43905669104,0.19298623006149768,0.05591932573808047,3.4511544535680283,5.581940267897887e-4,0.0024877886067077894,7358.992797026017,7234.875958627352,7442.204787391283,6749.49775188633,6701.34252423616,7123.412469675259,6132.056478886499,6082.41919272635,5785.14954976411
galla-2,638.6633028310895,-0.30762320542218075,0.08914294291098535,-3.4508980226215016,5.587246394609653e-4,0.0024890048744990786,592.2616194559469,556.6893028684447,534.2780321004765,572.1402694351785,609.7301886350433,633.9560219627895,784.1857338459763,701.0888166070871,763.6397405688625
Pur-alpha,671.8041252162196,-0.48505510123920076,0.14057200652312904,-3.45058104551842,5.593811848618107e-4,0.002490780766895052,544.3282373600608,508.73479363258616,547.5795598706128,564.3294807739475,570.8515918480499,717.0195368886368,942.862612542083,965.3683847448937,685.1629292851059
Hus1-like,328.6552019314876,-0.3936683562217025,0.11410781884583442,-3.449968286165989,5.606524129965392e-4,0.0024952907855855188,328.22180282606655,310.66182070186613,317.0197451882495,304.6207577880131,256.029783719225,304.56622139477383,389.79320201434894,403.8989626257045,343.0845211251411
CenG1A,727.4765290412092,0.3406979301971706,0.09876181258815643,3.4496929660242714,5.612244666911454e-4,0.0024966862732856204,975.7286762230344,1011.2146512778864,926.6731013194985,668.7987791179135,654.2983361713528,706.5172533922653,573.7663947054871,564.461266286787,465.83030287665787
Ada1-1,429.85867531793804,-0.5089481530169868,0.14757022836706488,-3.4488538687561947,5.629712780515994e-4,0.002503304145222075,485.02083239396467,420.1232004793693,396.82891180906756,394.44482739217085,329.9939434603345,335.1183188387637,480.6299659055984,416.863620685295,609.7044568968784
IKKbeta,2628.9337718423253,0.41528434083393406,0.12047542559102654,3.447046057705448,5.66751953500135e-4,0.002518955530098621,2919.0617266189533,2746.9593877497223,2627.051734601928,2724.0125456043484,2827.7067224101074,3229.9295516568022,2291.6160814589894,2502.179005500969,1791.8871909791094
SCAP,5042.794491075086,0.2706456963457061,0.078526218436543,3.446564749127895,5.677624922513206e-4,0.002522286177627992,5046.0040033482655,5230.168974702223,5507.940957483957,5374.798947509655,5372.832424270848,5437.318591985068,4440.652938582347,4896.651620968418,4078.7819608249915
pod1,5901.754051986104,0.3000677604015075,0.08707579936317687,3.446052319887194,5.688402148862604e-4,0.002525912089825978,6247.588276565475,6343.547580439112,6371.431801895308,6231.056654497115,6266.091891913477,6349.107750079141,5090.308275272929,5728.384299560609,4488.269937651773
CG14710,236.68672412316687,-0.39688145148957954,0.11517943047309483,-3.445766747234338,5.694416473077464e-4,0.0025274206937951358,194.17081899858889,184.5206116249339,203.9567591420906,221.63112826243264,216.20292847401223,230.09548387504856,297.80660566877987,311.15179343017235,270.6443876324427
Axud1,1032.3552885613626,0.25861907933114847,0.07508954056830838,3.4441425180366454,5.728736441922317e-4,0.002541485372351205,1128.4655547658574,1109.208648412032,1166.1006011819527,1085.6996239111238,1077.2216085371838,1043.5450783212784,916.4164660927319,929.46625473372,835.0737610963845
CG15771,1219.3824037057823,0.27717763089861885,0.08048849384063395,3.4436926034102036,5.73827714895513e-4,0.002544549159991214,1298.263467613996,1417.7854904514695,1508.6149412629636,1240.9390485530919,1178.6852635666544,1278.4143274219502,1023.350884344456,1015.2324542048572,1013.1557559326014
Rpp30,1026.283142893624,-0.31904916820593776,0.0927043657211302,-3.4415765182590166,5.7833487535811e-4,0.002563358525107217,780.7454270194306,817.3116356720236,732.6924880050102,981.2303255671577,1062.049473205674,1028.2690295992834,1392.4471021810518,1139.892627854766,1301.9101769382187
PCID2,498.6475639587972,-0.32536019741593714,0.09461073542127299,-3.4389352959493085,5.840068001452523e-4,0.0025873108604600216,528.0796332597605,464.95024172158486,461.11962936472656,464.7419253432508,442.8366999884373,439.18640075735414,554.2192429820536,589.3933010167688,543.3010011952381
CG30484,508.9541118380823,-0.47165949705269294,0.13716090264605482,-3.4387313582341705,5.844468954251153e-4,0.002588073414037489,274.6014092950755,326.2991606700809,336.972036843454,442.2859079422114,524.3869273953017,559.4852844430642,707.1469594065622,812.7843321974053,596.6249883495856
msl-2,1197.4379914239075,0.2799722503079503,0.08142199884681411,3.438533249898287,5.848747065985821e-4,0.002588780896576126,1194.2724013720738,1239.5198148138215,1218.1982516149867,1275.111248945978,1273.5111093885896,1357.6588301672991,1126.8358052332212,1121.941562849179,969.8928984300177
CG14341,858.5637656980141,-0.45061410527435,0.13119261481268407,-3.4347520698305596,5.930961856711976e-4,0.002623968374352921,634.5079901167277,729.7425318500211,720.4994208823853,825.0145523425356,779.4684526563072,780.0332378668659,999.2044028037441,922.485285009325,1336.1180177542153
CG16965,170.57896967848487,-0.5573365683017782,0.16238340696328388,-3.432226104406076,5.986482314847832e-4,0.002647318965054962,103.99106624192207,152.20344235729013,152.96756935656794,151.33403031135268,158.35916252263178,146.07721590407647,212.71900404912847,252.3121914674154,205.24704489597886
CysRS-m,464.4967119787785,-0.3585817580603262,0.10448537737659024,-3.4318846049424887,5.994025450180541e-4,0.002649441546812067,359.09415061663714,446.1854337597272,412.34736087422664,412.9954504625947,448.52625073775346,436.32214162198005,578.3657245227655,564.461266286787,522.1726289265345
Cog7,1057.7004054084261,-0.27340354597159894,0.07967511708028827,-3.4314796888982464,6.002980811496653e-4,0.0026521861243108268,1070.7830102097914,1075.848989813174,1108.460647511362,946.0817765916178,966.2753689255196,923.2461946355684,1193.5260875837587,1192.7485414823273,1042.3330319227161
CG5220,880.0026598617557,-0.2988228927599397,0.08710247762435681,-3.430704853754684,6.020152245877914e-4,0.002658556487914444,825.4290882952565,805.8442530286661,839.104710166101,769.3626831312639,800.330138737133,873.5990362890848,1025.6505492530953,1060.1101167188244,920.5933631363757
CG5909,4.503577599335909,4.634375185067488,1.3516648304532326,3.428642279250186,6.066084864162536e-4,0.0026776164359269554,8.124302050150161,12.50987197457179,5.542303237556809,3.905394330615553,7.586067665754816,2.8642591353740485,0,0,0
Chc,25813.402024686937,0.314304973375131,0.09169555427648132,3.427701330289532,6.087147529841492e-4,0.002684459855854298,26512.034880255025,27351.792583070004,28013.017483907137,28001.677350513513,27453.978882366675,27928.43607598722,21635.247460477847,25626.14257686445,19798.29092874055
Usp2,3390.41826643485,0.31980068001704515,0.0932976304462267,3.427747076613767,6.086121949563037e-4,0.002684459855854298,3725.8049201988642,3684.1572965113924,3980.4821852133005,3468.966514169265,3512.3493292444796,3635.6995958347925,2869.9818059817553,3172.352099042879,2463.9706517169225
COX5A,4111.1602833025145,-0.47964883362756583,0.13994330621846401,-3.4274510627810315,6.092761088478969e-4,0.0026857091096544904,3908.601716327243,3621.6079366385334,3281.043516633631,3828.262792585896,3747.5174268828787,3361.685471884008,5291.528954778861,3899.3702317691473,6060.824502222435
CG4679,2190.508650826972,-0.2818991103937051,0.08228700197572315,-3.4258036339308218,6.129833702917571e-4,0.002700818152498992,1926.2720160906035,2055.7889611546307,2192.5351607774737,2063.024555147666,1947.722873182549,2100.456699274302,2400.8501646193527,2683.6842183352364,2344.243208860935
ppl,688.6459448876161,-0.3180360358400331,0.09284528337731068,-3.4254409515621558,6.138023402258391e-4,0.00270319334332018,531.3293540798206,647.3858746840901,553.1218631081696,688.3257507709912,664.7291792117657,634.9107750079141,822.1302048385236,815.7761763650032,840.1043259222664
DAT,14.452330111387472,-1.5410871782535343,0.449949804773977,-3.4250202175944215,6.147536716048388e-4,0.002706149024776451,15.436173895285307,14.594850637000421,13.301527770136342,8.787137243884994,7.586067665754816,5.728518270748097,27.595978903670723,20.942909173184677,16.09780744282187
Pisd,2430.201210009289,0.20459800833250205,0.05977309715865542,3.422911277115834,6.195429553673954e-4,0.00272598900361654,2201.685855590694,2316.41129395821,2206.9451491951213,2709.36731686454,2677.8818860114498,2722.9556846955957,2296.215411276268,2437.3557152030166,2302.9925772887036
CG2889,740.539125145365,-0.531203714469989,0.15521781545193228,-3.4223114977062137,6.209113474528597e-4,0.002730765844125555,658.0684660621631,634.8760027095184,700.5471292271807,741.0485742343012,632.4883916323078,537.5259644051964,786.4853987546156,815.7761763650032,1158.0360229179983
Dok,846.6355123490147,0.40714665686031387,0.11911550868559508,3.4180826775040343,6.30639469591846e-4,0.002772287663776991,1065.9084289797013,1008.0871832842435,1024.2176383004983,853.3286612394984,802.2266556535717,922.2914415904436,640.4566770560247,762.9202627374418,540.282662299709
RpS13,44688.869701203716,-0.3145060758097314,0.09206040845586122,-3.416301112334547,6.347801387271977e-4,0.0027892204639796522,44578.04534917394,48992.82860974799,49317.63112907551,39066.63583773003,39400.13893901407,37112.205617041545,47539.82282384441,42369.499820131,53823.019185074925
CG31249,676.6583091397258,-0.31818165426018374,0.0931485799579978,-3.4158508310449496,6.35830667563276e-4,0.002792565978774952,536.2039353099107,642.1734280280185,573.074154763374,635.6029273076813,664.7291792117657,630.1370097822906,837.0780267446786,751.9501674562498,818.9759536535627
CG31612,668.752678769676,0.4956675396418503,0.1451662287497549,3.4144824447861613,6.390331148934739e-4,0.002804202214386177,557.3271206403011,636.960981371947,718.2824995873625,793.7713976976112,756.7102496590428,851.6397162512171,600.2125411548382,663.1921238175148,440.6774787472487
Nxf3,3345.920561327608,0.3133840625306587,0.09178115578221228,3.4144706487929666,6.390607862770735e-4,0.002804202214386177,3525.1346595601553,3475.659430268529,3479.457972538165,3546.0980521989222,3592.003039734905,3739.767677753383,3074.651982850646,3181.3276315456724,2499.1846054980956
CG11986,390.7633858553294,-0.3283853308835005,0.09618000253058819,-3.4142786675334507,6.395112982033532e-4,0.002804904685762028,350.15741836147197,349.2339259567958,363.5750923837267,335.8639124329376,383.0964171206182,368.53467541812756,466.83197645376305,441.79565541527677,457.78139915524696
tex,395.34458281446666,-0.4657982524916412,0.13645678025741081,-3.413522227425883,6.412892715180871e-4,0.002811426139047519,356.6568600015921,379.466116562011,377.9850808013744,342.69835251151477,371.71731562198596,312.2042457557713,444.9851598216904,399.9098370689074,572.4782771853528
Myc,8316.345825692933,0.4227806680675511,0.1238591718374745,3.4133981504600674,6.415813465615867e-4,0.002811430419733124,8762.872191291965,8512.967878696103,8410.999393316213,9094.68704742097,9062.506085202347,9999.128641590803,6935.789364455908,8442.984240961023,5625.177588301068
ATPsynF,1676.3874610304306,-0.3985689619080877,0.11678517176483498,-3.4128387695543063,6.428996565730001e-4,0.0028159296522367507,1548.491970758621,1584.5837834457602,1414.3957862244977,1551.4178978370285,1568.419489894808,1426.4010494162762,2106.4930563135317,1628.5605085624086,2258.7236068209436
Sugb,1270.8340731299284,0.31825546794773407,0.09326096424609685,3.4125260286599883,6.436378002021947e-4,0.0028178848025171336,1416.0658473411731,1428.2103837636128,1446.5411450023273,1283.898386189863,1342.7339768386023,1338.5637692648054,1121.086642961623,1148.8681603575594,911.5383464497884
levy,1070.6601917663409,-0.5094607329693356,0.14931328936633587,-3.412025380536546,6.44821091181831e-4,0.0028217861797164134,1030.1614999590406,1028.9369699085298,1148.3652308217709,917.767667694655,919.8107044727714,815.3591005364791,1116.4873131443446,1034.1808005996434,1624.8724387598324
Vps25,876.7644965087687,-0.35023532398197377,0.10269361664229708,-3.4104877735674184,6.484679148054382e-4,0.0028364597469161786,786.4324384545357,740.1674251621642,710.523275054783,821.10915801192,887.5699168933133,776.2142256863672,1108.4384859641073,919.4934408417273,1140.93210251
cup,1515.3888155550362,0.2646610402357272,0.07764124716693942,3.4087685333888227,6.52568237182022e-4,0.0028531027771407733,1534.6806572733656,1639.835718000119,1605.051017596452,1675.4141678340723,1546.609545355763,1613.532646260714,1285.5126839293277,1451.0444212849384,1286.8184824605733
CG13365,203.0873042346728,-0.7113714349695045,0.2087222466342265,-3.408220476929521,6.538803906995058e-4,0.002857546069400826,203.10755125375405,165.75580366307622,182.8960068393747,184.52988212158488,159.30742098085113,140.34869763332838,216.16850141208732,207.43452895344822,368.2373452545503
sl,1845.9513714225445,0.41795232436421526,0.12265586993762859,3.4075199546238357,6.555611495167545e-4,0.0028635954690333855,2123.6925559092524,1919.2228587655554,1837.827753573838,1932.193845072045,2114.616361829155,2090.9091688230556,1660.358064037522,1714.3267080335456,1220.415026758933
mRpL27,384.06142557142164,-0.501316041238907,0.14720484429663405,-3.405567552034495,6.60266762981426e-4,0.0028828464723664616,381.0297661520426,340.8940113070813,322.5620484258063,327.07677518905257,350.8556295411602,320.79702316189343,443.8353273673708,384.95061623091834,584.5516327674692
tal-1A,4.8633398540832635,4.410598642339953,1.2954271939763466,3.404744521999348,6.622597964275686e-4,0.002885027114974045,5.687011435105114,5.212446656071579,7.759224532579533,6.8344400785772175,8.534326123974168,8.592777406122146,1.1498324543196135,0,0
tal-2A,4.8633398540832635,4.410598642339953,1.2954271939763466,3.404744521999348,6.622597964275686e-4,0.002885027114974045,5.687011435105114,5.212446656071579,7.759224532579533,6.8344400785772175,8.534326123974168,8.592777406122146,1.1498324543196135,0,0
tal-3A,4.8633398540832635,4.410598642339953,1.2954271939763466,3.404744521999348,6.622597964275686e-4,0.002885027114974045,5.687011435105114,5.212446656071579,7.759224532579533,6.8344400785772175,8.534326123974168,8.592777406122146,1.1498324543196135,0,0
tal-AA,4.8633398540832635,4.410598642339953,1.2954271939763466,3.404744521999348,6.622597964275686e-4,0.002885027114974045,5.687011435105114,5.212446656071579,7.759224532579533,6.8344400785772175,8.534326123974168,8.592777406122146,1.1498324543196135,0,0
CG14104,86.15494844107567,-0.5927881067248707,0.1740828281341783,-3.4052072400154585,6.611386001740468e-4,0.002885027114974045,56.05768414603612,63.59184920407327,53.20611108054537,84.94232669088828,81.55022740686427,73.51598447460059,131.08089979243593,108.70367142272048,122.74578175151676
TTLL5,1806.4905382904628,0.38591491287586654,0.11343873956524832,3.4019675672955962,6.690257691607622e-4,0.0029131879524592614,1783.2843000079606,1901.5005401349122,1837.827753573838,1972.2241369608544,1965.7397838887166,2143.420586304913,1600.5667764129018,1784.1364052774948,1269.714562052575
Sf3b3,22119.9629683341,0.21178374241035605,0.062257575888683525,3.4017344778894882,6.695965988270814e-4,0.0029143595995817723,25222.708144896194,25498.246552170953,24498.08877064861,22584.895413949744,22349.503601771907,21534.454932787223,18498.50452509394,20455.238573866234,18438.0261998221
Cubn,1559.5685107902307,-0.26928325957243204,0.0792023393517277,-3.3999407312526304,6.740046102448342e-4,0.0029322236602453196,1944.1454806009338,1828.52628694991,1991.9037835779172,1311.236146504172,1252.649423307764,1187.7127881351055,1454.5380547143109,1615.595850502818,1449.8087828191447
CAH3,2424.730204064994,0.24278363061924654,0.07141243204021966,3.399739004582706,6.7450202392902e-4,0.0029330664327359185,2305.676921832616,2411.277823098713,2428.637278697394,2590.2527897807654,2675.0371106367916,2689.5393281162314,2209.977977202297,2413.4209618622344,2098.7516453579015
Ge-1,5560.214796990784,0.34301092636006675,0.10090379765268816,3.3993856954791104,6.753740289803742e-4,0.0029355366210137056,5234.48781091175,5690.94925909895,5381.576443667662,6136.350841979688,6200.662058296342,6526.691816472332,4785.6026748782315,5756.308178458188,4329.304089153907
PIG-O,2089.962660032606,0.3136451612969311,0.0922752276486286,3.399018016961701,6.762826120489214e-4,0.0029381635029997674,2216.309599280964,2360.195845869211,2353.2619546666215,2205.5714482151334,2168.667093947658,2209.2985464185163,1721.2991841164612,2006.530155068932,1568.530112709956
CG31729,8909.280876300236,0.3284717047756696,0.09665216476781023,3.39849299355855,6.775819854060883e-4,0.002942485078710432,10770.38722788407,9703.490694942851,9764.429843927586,9113.237670491393,9271.122946010604,9418.638790154997,7583.145036237851,8223.582335337183,6335.493341715583
eIF1,13569.532019095757,0.24030807891676687,0.07071297942561676,3.398358842587701,6.779143659030369e-4,0.0029426053689400136,13162.994181653292,13051.966426803234,12415.867712774765,14071.135773207838,15389.286518441862,15754.379997602391,13556.524636428243,12450.06086276369,12273.5720621865
Trxr-1,3310.1394141036985,0.39871732183264436,0.1173596733845318,3.3973963145435606,6.803036319787385e-4,0.0029503244174452882,3517.010357510005,3537.1663008101737,3810.887706144062,3901.4889362849376,3631.829894980118,3229.9295516568022,2477.888939058767,2441.344840759814,3243.708199728607
CG30423,2117.518725525737,-0.3009327732283485,0.08857583056330737,-3.3974592314239076,6.801472157342937e-4,0.0029503244174452882,2040.8246749977206,1898.3730721412692,1916.5284595471446,1907.7851305056977,2018.8422575490001,1986.841086904465,2725.1029167374836,2199.005463184391,2364.365468164462
CngA,7.113141419441654,2.679363242862928,0.7888285460348137,3.396635753524922,6.821970928000922e-4,0.0029572080441038107,5.687011435105114,8.339914649714528,11.084606475113619,11.71618299184666,11.379101498632222,10.502283496371511,2.299664908639227,0.9972813891992703,2.012225930352734
JMJD5,715.011489227518,-0.27851309203584707,0.08200061309003608,-3.396475727931957,6.825961090912854e-4,0.002957610238494228,573.5757247406015,653.640810671376,625.1718051964081,701.0182823454918,677.0565391686173,693.1507107605197,819.8305399298844,865.6402458249667,826.0187444097973
Prx3,1552.2083917210455,-0.29070469510713753,0.08565156584145711,-3.394038302174629,6.88700595014626e-4,0.002982722128543165,1402.254533855918,1579.3713367896885,1514.1572445005204,1432.303370753254,1413.8533612050537,1414.94401287478,1771.8918121065242,1568.7236252104522,1872.3762281932188
cype,1649.2032963160418,-0.5154482925704291,0.15189115051414073,-3.393537351094342,6.899614868840024e-4,0.002986843585981934,1417.6907077512033,1737.8297151342645,1628.3286911941907,1483.0734970512563,1477.3866779057503,1180.074763774108,1925.9693609853525,1565.7317810428544,2426.744472005397
fsd,532.0117655543334,-0.4296407555747148,0.1266487434997968,-3.39238071931921,6.928809249197567e-4,0.002998137980678768,579.26273617570655,484.75753901465686,445.6011802995675,468.6473196738664,481.7152967754308,445.86967207322687,704.847294497923,539.5292315568053,637.8756199218166
Cdc23,543.8169067213784,-0.3323664768176246,0.09798543001458039,-3.391998961153387,6.938470326677984e-4,0.003000069816770594,513.4558895694903,497.26741098922867,443.38425900454473,534.0626747116769,515.8526012713274,473.5575103818427,601.3623736091578,634.2709635307359,681.1384774244004
HSPC300,2266.762892723905,-0.30818058609566207,0.09085622812192393,-3.3919588394325717,6.93948640574188e-4,0.003000069816770594,2105.006661193907,1871.268349529697,1854.4546632865083,2048.3793264078577,2245.4760290634254,2215.027064689264,2894.128287522467,2416.412806029832,2750.712846792187
Dhfr,1451.5619026758973,-0.4491591169824915,0.13242359994384728,-3.391835874972077,6.942601331382685e-4,0.0030000735417670676,1269.8284104384704,1208.245134877392,926.6731013194985,1208.7195453255138,1451.7836995338278,1422.5820372357775,2091.545234407377,1646.5115735679954,1838.1683873772224
CDK2AP1,979.0451035181972,-0.2674512752511963,0.07896973012841085,-3.3867568600817037,7.07240365189335e-4,0.003054797605992217,800.243751939791,832.9489756402384,901.1785064267372,928.5075021038477,973.8614365912745,945.205514673436,1203.8745796726353,1128.922532573574,1096.66313204224
CG4404,28.824140884165892,1.2060285215950244,0.35611455480263615,3.386630805537906,7.075653671045364e-4,0.003054835187973005,43.87123107081088,46.91201990464421,49.88072913801128,24.408714566347207,27.499495288361206,30.55209744398985,17.2474868147942,7.978251113594163,11.067242616940035
CG9384,1929.271752196905,0.39540499005000523,0.11676776599654527,3.3862512198932007,7.085448775212013e-4,0.0030576972417782674,1835.2798331289216,1952.5825173644137,1917.6369201946561,2076.6934353048205,2199.011364610677,2346.7829849164705,1745.445665657173,1928.742206711389,1361.2708418836244
CG7655,1110.241633212599,-0.26048616879750564,0.07693352153148662,-3.3858604625409785,7.095545322490667e-4,0.003059320389491735,1026.9117791389806,1122.7610097178183,1132.8467817566118,996.8519028896199,1007.0504826289517,1049.2735965920265,1187.7769253121608,1283.5011478994609,1185.2010729777603
hep,2294.7520502829916,0.2043936423583694,0.06036639527831084,3.385884504384286,7.094923733824323e-4,0.003059320389491735,2292.6780385523757,2396.6829724617123,2275.669709340826,2463.32747403576,2395.300865462083,2469.9461277375544,2075.447580046902,2194.0190562383946,2089.696628671314
RpL21,101296.55742846332,-0.337390333795317,0.0996513651545048,-3.385707092644531,7.099511808171707e-4,0.0030596646605677083,110652.18149284019,102793.6180150564,97561.16389071252,80903.17260444914,94528.09266605432,89939.64635683538,126614.95053985855,101534.21551576692,107141.97577459649
CG9304,2186.403340964108,0.28631708938557304,0.08460049821942672,3.384342827898694,7.134885503543453e-4,0.003072167819581929,2445.4149170951987,2476.9546509652146,2202.5113066050762,2224.1220712855575,2310.9058626805604,2362.0590336384653,1893.7740522644033,2041.4350036909063,1720.4531704515873
HP5,2118.5816733774645,0.2627790952369733,0.07764330006568132,3.3844400613404995,7.132358951049051e-4,0.003072167819581929,2280.4915854771507,2160.0378942760626,2076.1467927887807,2221.193025537596,2243.5795121469864,2380.1993414958342,1929.4188583483112,2019.4948131285225,1756.6732371979367
Msp300,6198.297336948306,0.3831500854945593,0.11322681625419513,3.383916444620188,7.145974638304699e-4,0.0030755714374664338,7469.483304908059,6179.876755438465,5828.2860846147405,6772.9301178700225,6747.807188688908,7029.84667125304,4973.025364932328,6032.5551232663865,4750.865421562805
CG1103,1627.3690838758005,0.2395774634861752,0.07080473354765775,3.3836362554054205,7.153270357197246e-4,0.0030773400939782185,1845.028995589102,1789.9541816949804,1837.827753573838,1618.7859500401466,1624.3667389297498,1723.3292464500526,1420.0430810847226,1470.9900490689238,1315.9957584506878
HINT1,3652.0806589682306,-0.37138014899024396,0.1097656436504676,-3.3833915298018833,7.159648316789188e-4,0.00307871253087934,3351.2745956869417,3108.70318568109,3101.4728917367906,3555.861538025461,3400.454831174596,3206.060725528685,4111.800856646938,3838.5360670279915,5194.561239205583
roh,1705.615755174083,-0.3099856757772538,0.09162997446284046,-3.383016066461582,7.169443793012885e-4,0.003081552654780527,1571.2400164990413,1509.5245515983295,1392.2265732742705,1609.9988127962617,1622.470222013311,1624.0349297570856,2029.4542818741177,1779.1499983314984,2212.442410422831
alpha-Est1,32.99485074312192,-0.9674815863032675,0.28604138898005665,-3.382313272051417,7.187812494783386e-4,0.003087367157490126,25.997766560480517,22.93476528671495,21.060752302715876,21.47966881838554,27.499495288361206,27.687838308615802,54.04212535302183,37.89669278957227,58.35455198022928
CG42371,418.75927637756064,-0.3890207970409275,0.11502236336890466,-3.3821318363390196,7.192561715005988e-4,0.003087367157490126,310.3483383157362,356.531351275296,335.86357619594264,374.9178557390931,377.40686637130204,444.9149190281022,556.5189078906928,547.5074826703994,464.8241899114815
CG15386,418.75927637756064,-0.3890207970409275,0.11502236336890466,-3.3821318363390196,7.192561715005988e-4,0.003087367157490126,310.3483383157362,356.531351275296,335.86357619594264,374.9178557390931,377.40686637130204,444.9149190281022,556.5189078906928,547.5074826703994,464.8241899114815
CG6337,112.65854738157013,0.6199192732501484,0.18340162464585072,3.380118766380696,7.245451357644834e-4,0.003106400127710025,138.92556505756778,132.3961450642181,148.53372676652248,128.87801291031326,121.37708265207705,109.79660018933853,73.58927707645526,61.83144613035476,98.59907058728396
Lztr1,1529.3748746402525,0.2621830319331321,0.0775671764636184,3.380077036271969,7.246551550766914e-4,0.003106400127710025,1563.1157144488911,1584.5837834457602,1516.3741657955431,1682.2486079126495,1630.056289679066,1649.813261975452,1416.5935837217637,1470.9900490689238,1250.598415714224
CG11593,1067.3151585628689,0.2370008986987415,0.07011560137294878,3.38014498995909,7.244760065716041e-4,0.003106400127710025,1080.5321726699715,1134.2283923611756,1072.9899067909982,1153.067676114242,1139.806666779661,1124.6990871568764,986.5562458062283,985.3140125288791,928.6422668577867
poly,1022.0174248785045,-0.2592313754359268,0.07676127638931879,-3.3771113200509317,7.32513979215731e-4,0.00313869565717193,1052.909545699461,937.19790876167,1027.5430202430325,923.6257591905783,944.4654243864745,945.205514673436,1121.086642961623,1082.0503072812082,1164.0727007090566
CG34116,121.33385261726289,-0.5364842812255262,0.15888768412592574,-3.376500099279802,7.341434554431803e-4,0.003144282701849328,95.0543339867569,89.65408248443117,86.45993050588622,102.51660117865826,119.48056573563834,112.66085932471258,172.474868147942,136.62755032030003,177.07588187104056
