Symbol,baseMean,log2FoldChange,padj
Socs36E,2042.7311632717324,1.3194069036243075,5.001827117311639e-75
CG14273,2125.0571191235745,1.5178200114161482,2.3048855484307263e-74
FER,5024.190870965662,1.2006532800949397,2.3048855484307263e-74
Nrg,655.416591948589,2.1516546071903186,9.806460564353948e-74
CG9932,2063.569099444674,1.2697791151795563,2.3186307864410727e-73
CG46339,3425.3332243965096,1.694693166007936,3.062130207092956e-72
Nrt,415.1639374542759,2.357302120421808,6.857542010361037e-72
Tep2,2508.8831260829684,2.033875651604582,7.626101665089659e-72
DAAM,1096.0032843807903,1.7565385458228946,3.0020581633465903e-71
CG5895,625.9277405966287,1.6973964834123512,1.6291769983512925e-70
gol,220.47705654979782,3.01858756369402,6.353008039113995e-69
rpr,768.7157778439439,1.7769991926047732,8.254309014102621e-69
fz2,782.6480281768476,1.5392460296456238,4.3051456448339163e-66
Gadd45,892.6483238166547,1.4225578374916235,5.968157265174854e-66
spir,574.8907156199443,1.8651800325759524,9.53665009966895e-63
CG42324,579.8159782377313,2.1245063900155503,4.653477586459196e-62
PGRP-SD,246.87101325134637,2.601228454703204,1.2226966919677714e-61
CG15611,155.52364893189616,2.940782826141259,6.549113225473709e-61
Tig,2672.457767914156,1.6297651036222573,2.798340269732795e-60
CG13117,1478.8267204579427,1.5894531931398388,4.970458009175669e-60
CG5758,144.99691853656617,3.8293546134269865,2.3353770436406066e-59
scrib,6481.856361083817,1.1015486839392592,3.1426461456308107e-59
Tsp42Ed,732.3077238887759,1.6268955002351988,3.2962165549666594e-59
rut,1026.4604161140862,1.3556129892800908,3.6584366425633332e-59
GstE10,371.6181159626268,1.9044601278139546,2.6549319966089e-57
CG34034,181.6402220636634,4.018528738546773,1.4084921623965698e-56
CG2217,185.78147004587913,3.3008802767591745,3.0718953023332145e-55
CG42740,185.78147004587913,3.3008802767591745,3.0718953023332145e-55
sli,1108.4324147802881,1.5515338214448662,2.2709436464492967e-53
GstE2,1016.3136371154404,1.9127485052762454,2.6891782579464137e-52
CG30460,217.7751240557572,3.095243773043782,1.893461486920918e-51
Zasp52,3532.391211614291,1.4723297277907363,3.239444080850281e-51
CecB,150.65328951465597,5.493428208591544,6.345312541514099e-51
Abl,9809.281825306996,1.0361280509407533,3.9615712990626235e-50
olf413,216.1527128628064,2.7289946284002142,2.348506696982688e-49
jef,126.00926639284357,3.5562620476389273,9.516847738981475e-49
bab2,264.9696323649959,2.7534817289266886,5.257285932327834e-47
niki,229.49803877770617,2.2655511425363666,7.632035419025711e-47
Mmp1,383.51490886167926,2.0004254428628565,1.228089649969343e-46
Lmpt,1739.691597107668,1.260201802107679,3.1723322005007583e-46
CG11155,282.4296974121223,2.6599037633027427,6.991635853830899e-46
CG7778,325.7076490311412,5.799609784748249,1.4781699333471514e-45
ItgaPS4,463.85773175940545,2.2580331856447735,2.912253223571835e-45
Cyp6a20,1594.4509796486475,1.5486484537089344,8.417496684165982e-45
ed,236.94581441110748,2.7104400493082847,1.0147141633456786e-44
CG32512,811.2138017772917,1.7269432174418664,1.3080772518382156e-44
PGRP-SA,986.465653431793,1.7169907576926555,1.4989359122077512e-43
CG15740,174.92939658080715,3.5126615828126226,4.8911724707567995e-43
CG13654,1304.938632094338,1.4042325909717412,7.656654948236529e-43
Fhos,1256.1437928925882,1.412730890491353,1.9111033632330888e-42
CG34417,2048.3871794414836,1.2240995729671478,2.0171241648692554e-42
wun2,336.32249431471,2.133781378507304,4.5356399473373224e-42
GstD3,842.5408947349792,1.2158240158152165,4.838665709358142e-42
Mtk,200.62466409410658,6.8534279672760565,5.024616839151371e-42
CG10764,216.5899441043963,2.1974497616947875,3.708047468537729e-41
scaf,6936.816490175094,1.1583454115172567,4.333287218453857e-41
Kal1,450.154992995024,1.8094622257357966,6.022606744876167e-41
AttA,310.6737803205247,8.162384397673831,2.2783122664662925e-40
CG10026,174.58897664641756,2.361180081176421,3.2025460862987245e-40
PGRP-LB,88.84760181899468,4.971845583775577,4.880589521965627e-40
Spn77Ba,217.2659609107529,2.022027030210113,6.170948020707103e-40
toc,256.9612692513113,2.0421745766857415,1.6729894928763163e-39
CG31038,230.0790780021035,2.380950585657397,3.931704552715716e-39
CG10433,219.78732400835656,1.8792565019093237,6.79002599904304e-39
CG34398,407.17993601217046,1.6912198887078222,2.1620593544959814e-38
teq,700.3869516623201,1.6110379802053567,3.4210211035664336e-38
Fur1,3835.1387387815817,1.1414542665313032,3.8531645341756433e-38
CG7142,157.2707199237853,2.1105723028290533,4.1835288336684246e-38
bnl,887.628127991417,1.3460099758153639,2.437612798438375e-37
dally,490.2958968092163,1.8606246719225499,2.6894516811162404e-37
Obp18a,269.1620806125612,1.7677553571310798,9.339956414272062e-37
SP1173,211.38762857971687,2.188357725576594,2.1615089979802006e-36
Pif1A,114.7094103875012,4.1136016074374515,2.531257596949257e-36
yellow-b,121.1629838834637,4.499231809645768,2.631378531714471e-36
Tret1-2,530.5918342755397,1.715157509946159,2.6484996157805262e-36
Pif1B,113.93474768844209,4.161119255446155,2.9020496787230828e-36
CG12991,219.9550926246949,5.821555316129587,3.226330929984714e-36
CG4752,168.25274174670267,2.1685600342244085,1.245090729582505e-35
CG32170,129.14845351855195,2.5958859687544438,1.2515075439729776e-34
nkd,87.33359891493453,3.732244596388547,1.6062058234305526e-34
CG1544,103.92049829485111,3.145303067545843,2.3762412119670712e-34
CG4607,238.31222259469192,1.7614577536258542,1.7532303631931905e-33
babos,167.80358323483702,2.1006951280510373,2.6734930485057372e-33
cpx,316.5781391408863,1.5906063173812053,5.104417913234278e-33
Timp,197.6218750579408,5.305436843846501,7.260988029746738e-33
Tret1-1,672.3036422447437,1.502446101617556,1.4357787789769118e-32
fz,391.7884387635836,1.4923703496776852,1.4788815793462648e-32
gas,823.1950274719222,1.3928127444850844,5.58995284290862e-32
Fatp3,87.00609281833432,3.4032448318239976,7.554725749650039e-32
CG43236,88.66583796916501,6.0955755405286824,8.097064536790317e-32
Pu,95.02305758577354,3.539199919111683,1.044995614393604e-31
CG14516,341.1328126371434,1.4597581668380637,9.084556266647559e-31
TfIIA-S-2,463.0721649023221,1.336992408208878,9.903683272381881e-31
SclB,99.98811958081598,2.8132517684726,1.708164794384556e-30
SclA,99.47423649208172,2.801903784507808,2.058371652890828e-30
CG9717,83.90396717155647,3.570198442115837,2.707207402324018e-30
CG6553,102.57195907768308,3.384613635914406,6.155148568453571e-30
axo,802.952063917183,1.457022548217566,9.19562438309028e-30
CG31324,2738.397343175921,1.0888134398213087,1.6562068971478916e-28
Ih,270.27537107597186,1.3690605096582125,2.2435617911513216e-28
CG17124,139.27917902407816,2.430356892836863,2.5158856693961646e-28
Dyrk2,3132.8119708071567,1.0620997367970857,2.672032062314269e-28
CG7956,5906.443853225283,1.1759279528198514,5.765455102785029e-27
CG34430,173.2705398695731,1.770242598424491,5.765455102785029e-27
aos,146.64025392477444,1.8842326858466945,1.759809411321493e-26
CG32032,464.684094888841,1.079126741407638,1.6771185520421505e-25
CG44085,354.26415130337847,1.2847242082899673,3.614300442277202e-25
CG13917,1030.0088841381496,1.0383545329378812,2.853187100942461e-24
Sep4,84.66734093856894,3.042967563047125,2.892974862008443e-24
pyr,107.75731825677391,3.410772499852779,3.92844384210421e-24
CG5397,123.73776203441494,3.1429625735297533,4.265771520900525e-24
CG12075,250.32518247656822,1.3375092284071544,4.3930849893846485e-24
CG9312,127.2824098423275,2.09028074490744,1.271137558549447e-23
CG18249,169.96172278904666,1.5056842932283663,2.1807179003051096e-23
Ect3,129.15568351627206,2.233407687263543,2.1979292123587158e-23
PCB,915.3942875509423,1.2427354494009872,2.4214291897212638e-23
Drep1,483.4371226354713,1.0712727215118194,4.7609424631027e-23
Thor,578.1055326785316,1.0401232121360175,5.33624596718036e-23
CG31219,76.05090735425689,3.679098811493959,5.938442708101195e-23
dysf,228.70080693147682,1.2641444067980736,1.476589839324396e-22
CG30377,80.04142682068805,3.6787693036086275,1.7730872361489176e-22
CG7720,98.68077191767478,1.8790602324840944,1.850533056011316e-22
Mrp4,3665.623581316511,1.0415599996589922,3.7423831146653106e-22
CG14227,59.97086903546026,3.4985716374894356,1.729400692194878e-21
CG4259,119.09808115361494,2.4713044089264833,1.7936793986775892e-21
Fas3,77.61114056441986,4.07068517295083,1.9181521181171556e-21
Gyg,273.83023603758477,1.442676000754092,1.1752236384757096e-20
if,258.0138433085235,1.6281846491268976,1.381570694040924e-20
CG32373,46.20540457539633,4.236789099766821,1.5882934173710415e-20
Itgbn,1222.2065713927627,1.2799809129823245,1.6093150983642672e-20
upd3,193.80513859181158,1.5337442394778105,1.978691708775163e-20
CG1607,111.31299102946852,2.59056209778238,2.3482307458282878e-20
CG32814,166.91718528755007,1.758712168811506,2.622378782706164e-20
NK7.1,310.70111084636045,1.1047032860631174,3.007751692406742e-20
CG11378,214.00512404252547,1.8534688790841551,3.080441974141241e-20
SoYb,129.09417832134793,1.639390747294222,4.241378733742508e-20
FucTA,94.28176356088836,2.023254284152083,5.593257398463667e-20
NT5E-2,45.275620088163755,4.108839185581255,6.582080729014969e-20
lbm,368.30852406293025,1.0666356720166759,2.561782446634219e-19
Stacl,48.46402404904548,4.159209595085722,4.645474776424788e-19
CG30440,49.43684918806429,2.924519886382464,9.033400777733725e-19
path,1099.0621064208112,1.0604125164609888,9.08060738598523e-19
CG4009,92.79721262766924,1.7470755620905918,9.999614694497866e-19
CG4629,58.83967947897384,3.215667746529357,2.3670579499911332e-18
dlp,283.00321234667314,1.274991696282894,2.8398288774312335e-18
CG33225,80.57836703999203,5.522667154110054,3.6039424843903345e-18
Ac78C,81.88343518565422,2.1334552180811457,3.75490270577357e-18
CG4928,38.70199412695053,3.4042600713861035,8.620771859427863e-18
CG10514,119.04214516609993,1.666347719091134,1.1134857535628336e-17
Cyp6a9,76.42048110417115,2.385419575669807,2.1143009955950322e-17
Rbfox1,1424.7714353139759,1.1002653562659181,3.6249495426407665e-17
CG42300,81.18606702259441,2.032925604221676,6.444860412007725e-17
CG43110,65.47313252235934,2.7304253082251284,2.7128481169468396e-16
fon,154.21257033011173,1.5885249071307177,2.7634857821968313e-16
CG10663,46.690766438559315,4.1760937487897305,3.2061391799561166e-16
CG31674,204.2731113647086,1.118999371281182,3.210105156761621e-16
PPO1,83.85166675296094,4.0019082672296955,3.4701711814117835e-16
CG5111,235.97601130345484,1.1839678109937146,3.778756698883408e-16
bbg,93.0186437726817,2.05307112509538,5.9793093975774295e-16
Drip,118.30179399104792,3.565853280696292,7.512628622113844e-16
GILT2,47.522393171904724,4.198107886434639,1.2765126642739271e-15
Nna1,77.55626281707283,2.153573750614671,1.63997770691883e-15
grass,325.9899975698943,1.1532227847307033,3.803577044254425e-15
GILT3,112.8369195595748,1.4787316139237467,3.9444323720223345e-15
rdgB,194.27058879574892,1.1929292568690548,3.9444323720223345e-15
AGO3,690.4406440748544,1.1702500654645875,4.34080743643755e-15
Ac13E,111.2585396248074,1.6711637584042047,7.97469208699453e-15
CG42268,80.01076885236405,1.9901113155851813,1.0156723665787585e-14
CG6569,203.55972104783913,1.3262429512698164,1.039810578858178e-14
LpR2,471.77722453774516,1.1068897752514573,1.4256169535752583e-14
Dro,44.47769518637096,5.501874480656977,2.2731880263031173e-14
CG6959,55.87607630823106,3.6797220893326235,4.2314268707102496e-14
Cad96Ca,87.20930568182382,1.785871449618426,8.342189085035533e-14
Nrx-1,62.01867819256201,1.8176149737822356,1.1257816296850074e-13
PGRP-LF,231.2247634944916,1.0087809440621833,1.2158102625242964e-13
Gbp2,102.42048072005389,1.6489589106900073,1.8168739074509794e-13
AdoR,28.61560545671372,3.861327933167924,2.3363382872336675e-13
CG34347,55.70930957583194,2.8287567851645643,6.112613352818026e-13
LamC,187.29434864816156,1.2411483006756112,6.888317692246003e-13
CG14218,25.75305206842327,3.928395015791109,1.0707342800520151e-12
AdamTS-A,106.94797056064448,1.6954376108517497,1.4301215600733565e-12
chrb,502.60246532946695,1.091908180863177,1.7016047553762942e-12
tx,96.7879000911147,3.82228409463272,1.823180712899318e-12
Ekar,91.77121564011179,1.521062620989336,2.2333341206687402e-12
CG42327,92.38146981055033,1.5278934398005897,2.339067607154685e-12
CG9733,115.24634751873074,8.710323899451621,3.83014177060163e-12
Pgant2,75.49510349364559,1.7244074117022303,4.297572343224675e-12
RapGAP1,278.81045094777346,1.0307986757611831,4.444980826036259e-12
Gli,82.38501657535272,1.688399557178058,6.944085704781602e-12
CG13506,37.562456092421456,2.7935962102209677,7.306530009266574e-12
Lip4,59.29154610374434,2.3057025996260134,8.107321364482218e-12
olf186-M,46.927059871555244,2.297545614908654,1.0938110101899802e-11
meso18E,54.21186189758794,2.3406744024513007,1.1601973952677244e-11
stet,54.94703939301971,2.1229176070144002,1.2032294099819914e-11
Fie,81.16830743525625,1.6654240291844091,2.1652070655038204e-11
CG10960,225.74883733262322,1.0301191616866292,2.2316765309847447e-11
St3,46.88917222265131,2.3050993578478294,2.7969889785916264e-11
Myo28B1,50.375889168421935,2.20683172470024,3.703266610536345e-11
CG9631,104.19854407221375,1.3944339757676691,3.832379259047041e-11
SKIP,50.790253275888496,2.290656435293661,4.499239506925675e-11
Mdr49,55.369118493454536,2.182548121964283,7.19148590167977e-11
nau,47.335403268678334,5.19862685743235,7.707062013802382e-11
CG1494,53.61472890681807,2.204872363147115,7.890191143538059e-11
Ance,39.561883240986866,3.4095751837939705,1.0378613999677591e-10
CG11147,35.887906246268365,4.6089626160105395,2.081807696857913e-10
CG7497,60.76913347685044,3.564406626734329,2.2087800564146838e-10
Slc45-1,166.831304316464,1.1712717625335618,2.6058462734166805e-10
CG3505,64.648625120846,1.592908036684219,3.695373680382197e-10
Shrm,28.38561736429642,2.5441738939227743,4.01287411559376e-10
CG5065,29.524539254867264,2.8179088947975504,7.467493711497953e-10
mfas,124.4802484633341,1.2433146780736868,9.872044974720004e-10
CG17029,57.629903978359565,1.5894177084147987,3.065893929635101e-9
RluA-1,20.320097965651975,3.9049903457780273,3.541048821816349e-9
CG17739,30.01044645249493,3.030117995873874,3.5641977661317924e-9
CG15203,129.55421389959574,1.0141711605120962,5.513275308333483e-9
beat-IIIc,70.492642393247,7.4749362169617,5.528959466335298e-9
CAH2,24.049621918978545,4.042821309808712,5.9332200114682875e-9
E23,42.72718889880632,1.8521284355425123,7.356220402688211e-9
slow,118.89525882653867,1.377997688777775,7.388787124941206e-9
btsz,52.92076035857676,3.1533599975606994,7.624091808082614e-9
NetB,37.59989804293329,2.0162566490042177,1.216702714198701e-8
CecC,104.42502203263615,1.4976914242218617,1.3524404502602544e-8
bi,21.553997326749393,5.3308284775226324,1.5062357916731795e-8
CG3117,28.994078345217776,4.252862598510892,1.5070274429292805e-8
Picot,42.02894528528971,2.7705014678476427,1.6923005984825058e-8
RhoGAP1A,33.20666182219726,2.59038336668358,1.7884936437337306e-8
Gbs-76A,163.95746748056445,1.19732060286599,1.9723087418659443e-8
CG4562,29.489009742922804,2.6191788632987096,2.164202132712919e-8
CG14556,34.66829184332171,2.434123573319697,2.51397374852156e-8
ClC-a,60.60075211398648,1.8923309863646591,4.713374604860194e-8
PGRP-SC2,15.769233278915424,7.159757744878521,8.134212862691675e-8
axed,41.89785799816157,1.7553939091697452,9.979592720527508e-8
CG11892,33.836846517329015,1.7502509733122829,1.0796904998218775e-7
blot,31.61918319994169,1.826406729148881,1.1025423534293744e-7
CG32811,22.417758667623083,2.533854255749183,1.2912114469419202e-7
Jheh3,27.118157528768876,2.2531512680438595,1.3129319623453377e-7
CG32091,36.36713229530808,2.0393870028579837,1.3228158419511393e-7
shf,32.35492454939776,2.089907412430389,1.3790231760631261e-7
CG13077,21.637449799259418,5.995607639179464,1.3907130452933948e-7
IntS12,996.7760320373035,1.0600468078874703,1.7611936692710987e-7
CG13928,17.01079847936002,3.013799999725639,2.2659347774518974e-7
BG642312,28.4496472411657,1.8788104209860201,3.9733467622202723e-7
Gs2,119.44183168536246,1.1128321898430462,4.0673066975634566e-7
alpha-Est8,19.11734136631864,2.615400345692701,4.4747529803085955e-7
CG34431,21.85802404211271,3.369082920574223,4.60472477129586e-7
ppk17,27.53644551942122,2.2297311870509557,4.785620625907778e-7
Spn42De,75.93440496278802,1.1935326190954183,5.50488421027147e-7
kmr,29.286061767787913,2.1687359895201013,5.821172921782703e-7
CG5157,76.19603079013923,1.1796177374644254,6.940478100433861e-7
Ace,33.8478434720247,2.00227685863203,7.559575433329245e-7
CG42402,16.118751072870165,3.0270442893691825,9.246917429263229e-7
CG9691,23.707212558109514,4.802868251896787,1.1641735908470475e-6
DIP-epsilon,13.73158776082117,2.964329306214705,1.180750523830033e-6
CG34355,66.44433265583709,1.2095110822572346,1.2503558930353512e-6
ringer,46.40395020807308,1.7490816656140373,1.2809008298693514e-6
Pp1-13C,21.209188921304662,2.701253322328504,1.8291014405857103e-6
phu,55.29826750387486,1.4404783305513618,2.3417976987964173e-6
l(2)41Ab,21.82750011484298,1.9780184609526072,2.4314220806454215e-6
CG14591,39.055853801187546,1.5606690310782843,2.483774664463793e-6
LpR1,27.87676275383769,2.0218507195892084,2.6725937909241483e-6
CG11362,44.36812777301464,1.5352819572937506,2.8657637835744295e-6
CG9452,24.19088574867052,2.9632089405671045,3.2971863129324086e-6
CG18754,26.413832623441554,2.9828691573483175,3.955151426165593e-6
dpr3,45.75845594865572,1.3176352226017247,4.516367042049219e-6
CG1648,28.92645206793166,2.4373229166052353,4.5730590040124635e-6
shakB,21.693127796255546,2.2410730686977494,4.852145947526955e-6
CG6044,16.888069363970125,3.3520154044064756,4.917515054614902e-6
CG31875,52.05413771444123,1.2233007395237059,4.934201279691319e-6
CG42486,23.100618310372354,4.4156695638910355,5.082223006690327e-6
CG13252,60.70272296149893,1.1599664388039674,5.35220952776146e-6
Had2,13.451847416055854,5.428737903581917,5.364780328610687e-6
CG17646,42.63416875361251,1.5091177937486684,5.725259201572187e-6
CG14933,23.389228621965362,4.394974861900394,5.761582575999353e-6
CG14762,8.806558620796853,6.187468989917973,6.415324592646775e-6
ham,39.368339758933914,2.062059794948351,6.84467853189617e-6
CG13116,19.081661435946362,2.874099475700229,9.582096106463337e-6
CG13458,14.763759428900622,4.39106999224119,9.698029457186723e-6
CG32681,56.375965469714416,1.1664199724781839,9.874528173909903e-6
Sclp,16.550135121912582,3.485503603961227,9.965917951702537e-6
Tsp42El,40.518880981955526,1.6974764843088774,1.010174119919613e-5
e,21.84888149427555,4.268993620108373,1.0292211815554555e-5
l(2)01289,75.08100222549074,1.0500368743179114,1.2373439403277949e-5
CG8519,13.638907455717483,5.174615590772405,1.3459851826811085e-5
elB,18.646775687370184,3.8064402927907985,1.4401733218433891e-5
CG18473,47.33837874952864,1.7079777509497283,1.5377867851249583e-5
AttC,7.48679914733883,6.125021115432903,1.581471727266614e-5
lectin-28C,33.94945798270033,1.592272751587792,1.658563383072659e-5
CG13982,15.059512622166181,3.4156822972012377,1.9731529187637854e-5
CG43078,15.354880623612718,2.7092412001749278,1.9731529187637854e-5
CG17350,16.347430705605134,3.732566296708834,2.004417181495705e-5
CG46426,20.387982632185338,4.169631536329606,2.0924894146397163e-5
CG13482,15.01063071885084,2.8201213557371854,2.0942364559068474e-5
CG5849,14.25546438102475,2.8287914276354647,2.408138183297841e-5
kon,29.490621568377087,1.9596953954025433,2.5899761385519215e-5
CG13315,29.211222879341623,1.6674243636355732,3.17723790905171e-5
CG43291,15.974326118975151,2.1392163745667148,3.966245531589092e-5
CG11275,25.26303808194073,1.6885982900893508,4.586857708101056e-5
CG17549,38.53080620633708,1.5116024792428675,4.766232316113886e-5
bowl,46.56308887948217,1.301341079129216,5.302839399979215e-5
CG42714,13.655424511661261,2.387109171107357,5.402856385575743e-5
Pde1c,14.75680420200645,2.8496204637628244,5.6954647001718623e-5
CG42299,32.45818080515878,1.4305929502139543,6.45364276368964e-5
CG14857,57.879233901609084,1.1049192127798846,7.570087263210385e-5
lz,20.769586094593688,5.35302579722565,8.473860609623028e-5
Cyp28d1,26.528594527725975,1.5561268300215048,9.500562819829054e-5
Inx3,32.5776674758842,1.3680765453618071,9.860388016463839e-5
CG4757,16.88684369048325,5.290197621177224,1.0806503304518908e-4
CG7860,33.009909277141475,1.7232072775798857,1.2132006008577294e-4
CG6753,5.484426279194487,5.485580343774303,1.2951960107419457e-4
SPH93,44.24561967369351,1.3321592230141655,1.4300639381865647e-4
CG9338,31.234806027020035,1.5023417528730285,1.813649753996271e-4
nyo,7.590759633480687,4.014446494814893,1.8711667715902585e-4
upd2,40.31344000341309,1.1556778206462328,1.8711667715902585e-4
CG16758,34.81600067463235,1.3782568983829664,2.7883033823829836e-4
CG3927,15.463253549184154,2.51178141014855,2.795595221467175e-4
CG3277,14.175397206673665,2.149827794450698,3.2921759051320266e-4
hwt,43.750598046008335,1.0206215097513025,3.597008024763216e-4
CG1537,19.298311999914212,1.5836163070906701,3.709708755643857e-4
bt,25.188962061421375,1.683485183409712,4.1320506523492183e-4
CG14572,7.149214354288417,5.260174841101538,4.189204248681617e-4
CG15890,33.89911997073312,1.439629962599562,4.569317772569084e-4
Mp,20.48477584621914,2.2617717079335233,5.214611009853907e-4
slo,12.547223167514906,4.232063135458099,5.324097773404012e-4
DptA,8.481259515593244,3.2956384580042553,5.430448398654099e-4
Tsp42Eo,18.442708335073593,4.1980053594950455,5.626185357635913e-4
CG4269,24.104993569941858,1.5823171642874325,5.633333662585949e-4
Nost,30.54177606225459,1.3959408976718282,5.851901450410134e-4
Cyp4p3,27.87645038164563,2.014578474534296,5.947146620152919e-4
CG10562,7.398368582188287,4.452088989430729,6.168256683480557e-4
CG45045,7.172235912226289,2.923377391366881,6.257126984950555e-4
Cyp6a21,10.350705409814616,2.7132821103820643,6.980524443231387e-4
CG14837,7.5516280240293545,4.3075789045553705,7.528981912744714e-4
Sr-CIV,8.273099431242539,3.6352932224258114,7.674263255551159e-4
tutl,17.678898484931487,1.6717852134947224,7.691300748806196e-4
CG8501,36.19432987998392,1.2422822478123383,7.870315168503892e-4
rk,27.241782791141294,4.044040119951812,8.109918930711547e-4
CG18558,17.768181491575863,2.1667771408451992,8.282456599732986e-4
CG18536,21.929292232505645,1.430471604863249,8.376146837345375e-4
CG33099,17.309994844983464,1.7993789308767265,8.560413326308487e-4
Zip71B,6.115714367668114,4.193910445017519,9.216350014274152e-4
CG4250,25.217998016827757,1.554219565029217,9.417018541491887e-4
CG14204,7.318880195573216,4.262992926024126,9.526268075422756e-4
noc,10.945598226632294,3.4652509177508453,0.0012842752537931318
Gdap1,16.40731796124367,3.3339253813251335,0.0014157590097277819
CG7573,12.920881601451606,2.290722611619314,0.0014401786168030638
Mur89F,7.406164404802252,3.125227232331743,0.0015218808639107088
CG9098,18.237497540986634,3.2877921183146466,0.0015250819961645412
Lapsyn,9.506899059090838,2.127438913219861,0.0015309515439950044
CG16710,47.09592054515483,1.0696395339285645,0.0015411993022655611
Glut1,16.162226162619568,1.67647964605306,0.0016309185037075337
Grip,40.60752662872136,1.1229927453594626,0.0016495195647730065
Tsp42Eb,4.04719405251966,4.731414819935605,0.0018295525464485218
CG6040,20.421987143749156,1.5982939068865598,0.0019987353245005586
CG43179,6.385127144269518,3.202961267979524,0.002272527850244252
CG7763,10.349480901974648,2.2834402973092005,0.002380661829563807
Toll-7,37.05098947120344,1.1420784457714082,0.002413501155346942
Cyp9h1,24.778370189112323,1.504450059673225,0.0024318914416756013
CG5909,4.503577599335909,4.634375185067488,0.0026776164359269554
tal-1A,4.8633398540832635,4.410598642339953,0.002885027114974045
tal-2A,4.8633398540832635,4.410598642339953,0.002885027114974045
tal-3A,4.8633398540832635,4.410598642339953,0.002885027114974045
tal-AA,4.8633398540832635,4.410598642339953,0.002885027114974045
CngA,7.113141419441654,2.679363242862928,0.0029572080441038107
CG4404,28.824140884165892,1.2060285215950244,0.003054835187973005
DIP-beta,8.412241654405685,2.247459980773247,0.0031605026953276795
bru2,9.627177028601865,2.0406823495314397,0.0032099968819835714
ogre,20.337020144305225,1.42813922986661,0.003384178184200893
CG42673,13.50077124416013,1.9877838904710676,0.003688896525498728
CG43102,41.78518023130727,1.0310931185093846,0.003838835753378725
brp,15.269596964185682,1.7848598926483066,0.004240598753174358
Cad74A,2.2302117926380554,4.635178278998988,0.004405291448338576
CG14095,17.665326687767113,1.3117277069624798,0.004666959108949171
alphaTub85E,31.62247818835067,1.8040023238410736,0.0047794030247192195
CG4797,6.325055953979844,3.147053538364199,0.004804535999361012
DIP-lambda,27.38498900514027,1.1854053851430546,0.005079058237745154
